dataset,regime,u,f,s,draw,n_corrupted,restored_frac,n_clean,wrongly_flipped_frac,restored_frac_unmarked,n_unmarked,restored_frac_falsely_marked,n_falsely_marked,restored_frac_inverted_scale,n_inverted_scale
validation_prolific,full,0.75,0.03,0.03,19,83,0.12048192771084337,291,0.01718213058419244,0.05172413793103448,58,0.6666666666666666,9,0.0625,16
validation_prolific,full,0.75,0.03,0.03,20,74,0.0945945945945946,300,0.03,0.01818181818181818,55,0.2222222222222222,9,0.14285714285714285,7
validation_prolific,full,0.75,0.03,0.03,21,72,0.2361111111111111,302,0.023178807947019868,0.058823529411764705,51,0.6666666666666666,9,0.2,5
validation_prolific,full,0.75,0.03,0.03,22,69,0.17391304347826086,305,0.01639344262295082,0.07272727272727272,55,0.5555555555555556,9,0.0,2
validation_prolific,full,0.75,0.03,0.03,23,79,0.189873417721519,295,0.01694915254237288,0.05555555555555555,54,0.5555555555555556,9,0.25,12
validation_prolific,full,0.75,0.03,0.03,24,71,0.09859154929577464,303,0.026402640264026403,0.01818181818181818,55,0.2222222222222222,9,0.25,4
validation_prolific,full,0.75,0.03,0.03,25,86,0.11627906976744186,288,0.024305555555555556,0.03508771929824561,57,0.7777777777777778,9,0.0,19
validation_prolific,full,0.75,0.03,0.03,26,73,0.1232876712328767,301,0.03322259136212625,0.03508771929824561,57,0.6666666666666666,9,0.0,6
validation_prolific,full,0.75,0.03,0.03,27,72,0.1388888888888889,302,0.019867549668874173,0.03508771929824561,57,0.7777777777777778,9,0.0,5
validation_prolific,full,0.75,0.03,0.03,28,71,0.16901408450704225,303,0.0231023102310231,0.017857142857142856,56,1.0,9,0.0,4
validation_prolific,full,0.75,0.03,0.03,29,80,0.2625,294,0.013605442176870748,0.06,50,0.875,8,0.23076923076923078,13
validation_prolific,full,0.75,0.03,0.03,30,72,0.09722222222222222,302,0.026490066225165563,0.034482758620689655,58,0.5555555555555556,9,0.0,5
validation_prolific,full,0.75,0.03,0.03,31,86,0.11627906976744186,288,0.017361111111111112,0.03508771929824561,57,0.7777777777777778,9,0.0,19
validation_prolific,full,0.75,0.03,0.03,32,72,0.08333333333333333,302,0.029801324503311258,0.05172413793103448,58,0.25,8,0.0,5
validation_prolific,full,0.75,0.03,0.03,33,74,0.12162162162162163,300,0.01,0.017241379310344827,58,0.8888888888888888,9,0.0,7
validation_prolific,full,0.75,0.03,0.03,34,70,0.18571428571428572,304,0.02631578947368421,0.05263157894736842,57,1.0,9,0.0,3
validation_prolific,full,0.75,0.03,0.03,35,76,0.11842105263157894,298,0.026845637583892617,0.07017543859649122,57,0.4444444444444444,9,0.0,9
validation_prolific,full,0.75,0.03,0.03,36,72,0.125,302,0.029801324503311258,0.017241379310344827,58,0.8888888888888888,9,0.0,5
validation_prolific,full,0.75,0.03,0.03,37,74,0.12162162162162163,300,0.013333333333333334,0.06896551724137931,58,0.5555555555555556,9,0.0,7
validation_prolific,full,0.75,0.03,0.03,38,72,0.125,302,0.029801324503311258,0.03571428571428571,56,0.5555555555555556,9,0.0,5
validation_prolific,full,0.75,0.03,0.03,39,70,0.12857142857142856,304,0.023026315789473683,0.05263157894736842,57,0.5555555555555556,9,0.0,3
validation_prolific,full,0.75,0.03,0.03,40,77,0.06493506493506493,297,0.016835016835016835,0.034482758620689655,58,0.375,8,0.0,10
validation_prolific,full,0.75,0.03,0.03,41,77,0.11688311688311688,297,0.02356902356902357,0.05357142857142857,56,0.4444444444444444,9,0.0,10
validation_prolific,full,0.75,0.03,0.03,42,68,0.17647058823529413,306,0.0196078431372549,0.018867924528301886,53,0.6666666666666666,9,0.0,1
validation_prolific,full,0.75,0.03,0.03,43,69,0.13043478260869565,305,0.019672131147540985,0.05357142857142857,56,0.375,8,0.0,2
validation_prolific,full,0.75,0.03,0.03,44,71,0.14084507042253522,303,0.0165016501650165,0.05357142857142857,56,0.5555555555555556,9,0.0,4
validation_prolific,full,0.75,0.03,0.03,45,89,0.14606741573033707,285,0.014035087719298246,0.07407407407407407,54,0.4444444444444444,9,0.045454545454545456,22
validation_prolific,full,0.75,0.03,0.03,46,72,0.1527777777777778,302,0.026490066225165563,0.05263157894736842,57,0.7777777777777778,9,0.0,5
validation_prolific,full,0.75,0.03,0.03,47,72,0.1111111111111111,302,0.026490066225165563,0.034482758620689655,58,0.6666666666666666,9,0.0,5
validation_prolific,full,0.75,0.03,0.03,48,73,0.1095890410958904,301,0.026578073089700997,0.05263157894736842,57,0.4444444444444444,9,0.0,6
validation_prolific,full,0.75,0.03,0.03,49,81,0.16049382716049382,293,0.010238907849829351,0.019230769230769232,52,0.5555555555555556,9,0.07142857142857142,14
validation_prolific,full,1.0,0.03,0.03,0,94,0.14893617021276595,280,0.0035714285714285713,0.02857142857142857,70,0.5,8,0.0,7
validation_prolific,full,1.0,0.03,0.03,1,92,0.08695652173913043,282,0.0035460992907801418,0.02564102564102564,78,0.6666666666666666,9,0.0,5
validation_prolific,full,1.0,0.03,0.03,2,91,0.06593406593406594,283,0.0035335689045936395,0.02564102564102564,78,0.4444444444444444,9,0.0,4
validation_prolific,full,1.0,0.03,0.03,3,100,0.03,274,0.0072992700729927005,0.02564102564102564,78,0.1111111111111111,9,0.0,13
validation_prolific,full,1.0,0.03,0.03,4,91,0.0989010989010989,283,0.0035335689045936395,0.025974025974025976,77,0.6666666666666666,9,0.0,4
validation_prolific,full,1.0,0.03,0.03,5,93,0.06451612903225806,281,0.0035587188612099642,0.02564102564102564,78,0.5,8,0.0,6
validation_prolific,full,1.0,0.03,0.03,6,92,0.06521739130434782,282,0.0035460992907801418,0.02564102564102564,78,0.4444444444444444,9,0.0,5
validation_prolific,full,1.0,0.03,0.03,7,92,0.07608695652173914,282,0.0035460992907801418,0.02564102564102564,78,0.5555555555555556,9,0.0,5
validation_prolific,full,1.0,0.03,0.03,8,99,0.050505050505050504,275,0.0036363636363636364,0.02564102564102564,78,0.25,8,0.0,12
validation_prolific,full,1.0,0.03,0.03,9,91,0.06593406593406594,283,0.0035335689045936395,0.025974025974025976,77,0.3333333333333333,9,0.0,4
validation_prolific,full,1.0,0.03,0.03,10,93,0.17204301075268819,281,0.0035587188612099642,0.027777777777777776,72,0.8888888888888888,9,0.0,6
validation_prolific,full,1.0,0.03,0.03,11,93,0.07526881720430108,281,0.0035587188612099642,0.02564102564102564,78,0.5555555555555556,9,0.0,6
validation_prolific,full,1.0,0.03,0.03,12,98,0.14285714285714285,276,0.0036231884057971015,0.027777777777777776,72,0.6666666666666666,9,0.0,11
validation_prolific,full,1.0,0.03,0.03,13,91,0.12087912087912088,283,0.0035335689045936395,0.02631578947368421,76,0.7777777777777778,9,0.0,4
validation_prolific,full,1.0,0.03,0.03,14,93,0.13978494623655913,281,0.0035587188612099642,0.027777777777777776,72,0.5555555555555556,9,0.0,6
validation_prolific,full,1.0,0.03,0.03,15,94,0.07446808510638298,280,0.0035714285714285713,0.02564102564102564,78,0.5555555555555556,9,0.0,7
validation_prolific,full,1.0,0.03,0.03,16,90,0.07777777777777778,284,0.0035211267605633804,0.0,78,0.75,8,0.0,3
validation_prolific,full,1.0,0.03,0.03,17,92,0.09782608695652174,282,0.0035460992907801418,0.025974025974025976,77,0.6666666666666666,9,0.0,5
validation_prolific,full,1.0,0.03,0.03,18,95,0.08421052631578947,279,0.0035842293906810036,0.02564102564102564,78,0.6666666666666666,9,0.0,8
validation_prolific,full,1.0,0.03,0.03,19,90,0.08888888888888889,284,0.0035211267605633804,0.025974025974025976,77,0.5555555555555556,9,0.0,3
validation_prolific,full,1.0,0.03,0.03,20,93,0.07526881720430108,281,0.0035587188612099642,0.02564102564102564,78,0.5555555555555556,9,0.0,6
validation_prolific,full,1.0,0.03,0.03,21,97,0.14432989690721648,277,0.0036101083032490976,0.02857142857142857,70,0.4444444444444444,9,0.0,10
validation_prolific,full,1.0,0.03,0.03,22,96,0.07291666666666667,278,0.0035971223021582736,0.02564102564102564,78,0.5555555555555556,9,0.0,9
validation_prolific,full,1.0,0.03,0.03,23,92,0.09782608695652174,282,0.0035460992907801418,0.02564102564102564,78,0.75,8,0.0,5
validation_prolific,full,1.0,0.03,0.03,24,103,0.07766990291262135,271,0.0036900369003690036,0.02631578947368421,76,0.5,8,0.0,16
validation_prolific,full,1.0,0.03,0.03,25,91,0.07692307692307693,283,0.0035335689045936395,0.025974025974025976,77,0.4444444444444444,9,0.0,4
validation_prolific,full,1.0,0.03,0.03,26,92,0.07608695652173914,282,0.0035460992907801418,0.02564102564102564,78,0.5555555555555556,9,0.0,5
validation_prolific,full,1.0,0.03,0.03,27,94,0.0851063829787234,280,0.0035714285714285713,0.0,76,0.625,8,0.0,7
validation_prolific,full,1.0,0.03,0.03,28,90,0.1,284,0.0035211267605633804,0.025974025974025976,77,0.6666666666666666,9,0.0,3
validation_prolific,full,1.0,0.03,0.03,29,91,0.0989010989010989,283,0.007067137809187279,0.02666666666666667,75,0.4444444444444444,9,0.0,4
validation_prolific,full,1.0,0.03,0.03,30,93,0.08602150537634409,281,0.0071174377224199285,0.02564102564102564,78,0.6666666666666666,9,0.0,6
validation_prolific,full,1.0,0.03,0.03,31,91,0.08791208791208792,283,0.0035335689045936395,0.0,77,0.7777777777777778,9,0.0,4
validation_prolific,full,1.0,0.03,0.03,32,109,0.10091743119266056,265,0.0037735849056603774,0.02702702702702703,74,0.625,8,0.0,22
validation_prolific,full,1.0,0.03,0.03,33,96,0.14583333333333334,278,0.0035971223021582736,0.027777777777777776,72,0.7142857142857143,7,0.0,9
validation_prolific,full,1.0,0.03,0.03,34,92,0.09782608695652174,282,0.0070921985815602835,0.025974025974025976,77,0.6666666666666666,9,0.0,5
validation_prolific,full,1.0,0.03,0.03,35,101,0.12871287128712872,273,0.003663003663003663,0.027777777777777776,72,0.5555555555555556,9,0.0,14
validation_prolific,full,1.0,0.03,0.03,36,91,0.10989010989010989,283,0.0035335689045936395,0.02631578947368421,76,0.6666666666666666,9,0.0,4
validation_prolific,full,1.0,0.03,0.03,37,90,0.07777777777777778,284,0.0035211267605633804,0.0,75,0.4444444444444444,9,0.0,3
validation_prolific,full,1.0,0.03,0.03,38,96,0.13541666666666666,278,0.0035971223021582736,0.02702702702702703,74,0.7777777777777778,9,0.0,9
validation_prolific,full,1.0,0.03,0.03,39,92,0.09782608695652174,282,0.0035460992907801418,0.02631578947368421,76,0.5555555555555556,9,0.0,5
validation_prolific,full,1.0,0.03,0.03,40,93,0.17204301075268819,281,0.0035587188612099642,0.027777777777777776,72,0.875,8,0.0,6
validation_prolific,full,1.0,0.03,0.03,41,92,0.043478260869565216,282,0.0035460992907801418,0.0,78,0.4444444444444444,9,0.0,5
validation_prolific,full,1.0,0.03,0.03,42,92,0.13043478260869565,282,0.0035460992907801418,0.02631578947368421,76,0.8888888888888888,9,0.0,5
validation_prolific,full,1.0,0.03,0.03,43,90,0.1,284,0.0035211267605633804,0.025974025974025976,77,0.6666666666666666,9,0.0,3
validation_prolific,full,1.0,0.03,0.03,44,97,0.14432989690721648,277,0.0036101083032490976,0.028169014084507043,71,0.5,8,0.0,10
validation_prolific,full,1.0,0.03,0.03,45,91,0.07692307692307693,283,0.007067137809187279,0.02564102564102564,78,0.42857142857142855,7,0.0,4
validation_prolific,full,1.0,0.03,0.03,46,92,0.08695652173913043,282,0.0035460992907801418,0.025974025974025976,77,0.5555555555555556,9,0.0,5
validation_prolific,full,1.0,0.03,0.03,47,90,0.08888888888888889,284,0.0035211267605633804,0.025974025974025976,77,0.625,8,0.0,3
validation_prolific,full,1.0,0.03,0.03,48,104,0.07692307692307693,270,0.003703703703703704,0.02564102564102564,78,0.6666666666666666,9,0.0,17
validation_prolific,full,1.0,0.03,0.03,49,97,0.061855670103092786,277,0.0036101083032490976,0.02564102564102564,78,0.4444444444444444,9,0.0,10
validation_prolific,missing_only,0.0,0.0,0.0,0,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,1,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,2,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,3,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,4,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,5,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,6,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,7,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,8,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,9,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,10,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,11,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,12,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,13,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,14,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,15,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,16,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,17,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,18,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,19,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,20,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,21,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,22,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,23,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,24,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,25,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,26,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,27,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,28,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,29,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,30,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,31,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,32,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,33,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,34,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,35,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,36,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,37,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,38,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,39,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,40,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,41,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,42,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,43,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,44,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,45,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,46,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,47,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,48,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.0,0.0,0.0,49,0,,374,0.0106951871657754,,0,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,0,8,0.25,366,0.02459016393442623,0.25,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,1,8,0.125,366,0.00819672131147541,0.125,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,2,8,0.25,366,0.00546448087431694,0.25,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,3,8,0.25,366,0.01092896174863388,0.25,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,4,8,0.375,366,0.02459016393442623,0.375,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,5,8,0.375,366,0.01092896174863388,0.375,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,6,8,0.25,366,0.00546448087431694,0.25,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,7,8,0.375,366,0.00819672131147541,0.375,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,8,8,0.125,366,0.00819672131147541,0.125,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,9,8,0.0,366,0.02185792349726776,0.0,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,10,8,0.625,366,0.01092896174863388,0.625,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,11,8,0.25,366,0.02459016393442623,0.25,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,12,8,0.125,366,0.02185792349726776,0.125,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,13,8,0.25,366,0.02185792349726776,0.25,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,14,8,0.25,366,0.02185792349726776,0.25,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,15,8,0.125,366,0.01092896174863388,0.125,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,16,8,0.0,366,0.01912568306010929,0.0,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,17,8,0.125,366,0.02459016393442623,0.125,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,18,8,0.25,366,0.01092896174863388,0.25,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,19,8,0.125,366,0.0273224043715847,0.125,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,20,8,0.375,366,0.02459016393442623,0.375,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,21,8,0.25,366,0.02185792349726776,0.25,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,22,8,0.25,366,0.00819672131147541,0.25,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,23,8,0.25,366,0.00819672131147541,0.25,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,24,8,0.25,366,0.01092896174863388,0.25,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,25,8,0.5,366,0.01092896174863388,0.5,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,26,8,0.125,366,0.02459016393442623,0.125,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,27,8,0.25,366,0.00819672131147541,0.25,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,28,8,0.375,366,0.01912568306010929,0.375,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,29,8,0.25,366,0.00819672131147541,0.25,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,30,8,0.125,366,0.02185792349726776,0.125,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,31,8,0.25,366,0.02185792349726776,0.25,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,32,8,0.0,366,0.02185792349726776,0.0,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,33,8,0.375,366,0.01092896174863388,0.375,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,34,8,0.5,366,0.01639344262295082,0.5,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,35,8,0.375,366,0.01912568306010929,0.375,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,36,8,0.125,366,0.02459016393442623,0.125,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,37,8,0.375,366,0.01092896174863388,0.375,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,38,8,0.125,366,0.02185792349726776,0.125,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,39,8,0.375,366,0.00819672131147541,0.375,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,40,8,0.25,366,0.01092896174863388,0.25,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,41,8,0.125,366,0.02185792349726776,0.125,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,42,8,0.25,366,0.01092896174863388,0.25,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,43,8,0.375,366,0.02185792349726776,0.375,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,44,8,0.0,366,0.01912568306010929,0.0,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,45,8,0.375,366,0.02185792349726776,0.375,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,46,8,0.5,366,0.02185792349726776,0.5,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,47,8,0.125,366,0.01912568306010929,0.125,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,48,8,0.0,366,0.02459016393442623,0.0,8,,0,,0
validation_prolific,missing_only,0.1,0.0,0.0,49,8,0.25,366,0.02185792349726776,0.25,8,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,0,20,0.25,354,0.01977401129943503,0.25,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,1,20,0.05,354,0.022598870056497175,0.05,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,2,20,0.2,354,0.02824858757062147,0.2,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,3,20,0.05,354,0.01977401129943503,0.05,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,4,20,0.05,354,0.011299435028248588,0.05,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,5,20,0.2,354,0.01977401129943503,0.2,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,6,20,0.15,354,0.01694915254237288,0.15,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,7,20,0.05,354,0.01694915254237288,0.05,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,8,20,0.15,354,0.02824858757062147,0.15,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,9,20,0.2,354,0.022598870056497175,0.2,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,10,20,0.2,354,0.022598870056497175,0.2,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,11,20,0.15,354,0.00847457627118644,0.15,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,12,20,0.25,354,0.00847457627118644,0.25,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,13,20,0.15,354,0.01977401129943503,0.15,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,14,20,0.1,354,0.002824858757062147,0.1,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,15,20,0.1,354,0.022598870056497175,0.1,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,16,20,0.1,354,0.01977401129943503,0.1,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,17,20,0.15,354,0.00847457627118644,0.15,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,18,20,0.3,354,0.01977401129943503,0.3,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,19,20,0.05,354,0.005649717514124294,0.05,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,20,20,0.15,354,0.022598870056497175,0.15,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,21,20,0.1,354,0.022598870056497175,0.1,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,22,20,0.3,354,0.005649717514124294,0.3,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,23,20,0.05,354,0.01694915254237288,0.05,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,24,20,0.1,354,0.01694915254237288,0.1,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,25,20,0.35,354,0.011299435028248588,0.35,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,26,20,0.15,354,0.01977401129943503,0.15,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,27,20,0.1,354,0.01977401129943503,0.1,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,28,20,0.0,354,0.01694915254237288,0.0,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,29,20,0.2,354,0.031073446327683617,0.2,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,30,20,0.1,354,0.022598870056497175,0.1,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,31,20,0.25,354,0.02824858757062147,0.25,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,32,20,0.25,354,0.025423728813559324,0.25,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,33,20,0.1,354,0.014124293785310734,0.1,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,34,20,0.2,354,0.022598870056497175,0.2,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,35,20,0.2,354,0.014124293785310734,0.2,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,36,20,0.15,354,0.014124293785310734,0.15,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,37,20,0.2,354,0.022598870056497175,0.2,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,38,20,0.25,354,0.022598870056497175,0.25,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,39,20,0.1,354,0.025423728813559324,0.1,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,40,20,0.25,354,0.01694915254237288,0.25,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,41,20,0.1,354,0.022598870056497175,0.1,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,42,20,0.25,354,0.02824858757062147,0.25,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,43,20,0.15,354,0.014124293785310734,0.15,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,44,20,0.05,354,0.01977401129943503,0.05,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,45,20,0.25,354,0.02824858757062147,0.25,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,46,20,0.1,354,0.02824858757062147,0.1,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,47,20,0.25,354,0.01694915254237288,0.25,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,48,20,0.1,354,0.01977401129943503,0.1,20,,0,,0
validation_prolific,missing_only,0.25,0.0,0.0,49,20,0.1,354,0.022598870056497175,0.1,20,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,0,39,0.07692307692307693,335,0.023880597014925373,0.07692307692307693,39,,0,,0
