dataset,regime,u,f,s,draw,variant,pearson_r,mae,sign_error_rate,rho,p_at_5,p_at_10,ndcg_at_10
validation_prolific,full,0.75,0.03,0.03,25,aligned,0.38796195275397927,0.18502123750282,0.3655603655603656,0.27507972082277155,0.395,0.32375,0.7045958565571789
validation_prolific,full,0.75,0.03,0.03,25,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,26,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,26,documented,0.3473610400476578,0.18909437858364195,0.3872053872053872,0.27672866113446476,0.43,0.3475,0.7177234331050693
validation_prolific,full,0.75,0.03,0.03,26,aligned,0.32079598385936264,0.1911530498470201,0.3924963924963925,0.285495969003001,0.4074999999999999,0.34750000000000003,0.7144135124877129
validation_prolific,full,0.75,0.03,0.03,26,hyperplane_old,0.295989702721752,0.19569985441830037,0.4102934102934103,0.3064299460501041,0.4125,0.34625000000000006,0.713942283444528
validation_prolific,full,0.75,0.03,0.03,27,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,27,documented,0.4552667465726087,0.1780015157081587,0.34295334295334295,0.2778164516897586,0.42750000000000005,0.375,0.7204507100785451
validation_prolific,full,0.75,0.03,0.03,27,aligned,0.44925992924321884,0.1790286778752274,0.35305435305435307,0.28434713035346515,0.425,0.3625,0.7173525778226171
validation_prolific,full,0.75,0.03,0.03,27,hyperplane_old,0.33664495489127594,0.19292259307723722,0.4025974025974026,0.30775187584639935,0.4225,0.3625,0.721440923913342
validation_prolific,full,0.75,0.03,0.03,28,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,28,documented,0.3970454377013739,0.1836872486611214,0.3785473785473785,0.2953745559686241,0.425,0.36124999999999996,0.7227318022468834
validation_prolific,full,0.75,0.03,0.03,28,aligned,0.37689340196087834,0.18585959853878728,0.3852813852813853,0.2965721085929048,0.4225,0.35125,0.7119769162018823
validation_prolific,full,0.75,0.03,0.03,28,hyperplane_old,0.33905679063937066,0.19263602759889453,0.4025974025974026,0.3078972480496934,0.4225,0.3625,0.7218661722293614
validation_prolific,full,0.75,0.03,0.03,29,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,29,documented,0.40738871324225806,0.18146103739701905,0.3569023569023569,0.2793129177648204,0.4050000000000001,0.34500000000000003,0.7007407385147507
validation_prolific,full,0.75,0.03,0.03,29,aligned,0.40963124304647053,0.17971856238077186,0.35978835978835977,0.29405090716994,0.425,0.34875,0.7047317018352237
validation_prolific,full,0.75,0.03,0.03,29,hyperplane_old,0.36433157450812514,0.19027218689370165,0.39730639730639733,0.29822776096564185,0.41500000000000004,0.35250000000000004,0.7168508434993045
validation_prolific,full,0.75,0.03,0.03,30,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,30,documented,0.32262108735561695,0.19293101683585775,0.4078884078884079,0.2586466642887973,0.4025,0.34750000000000003,0.6937422508529003
validation_prolific,full,0.75,0.03,0.03,30,aligned,0.3044449693930511,0.19453671408109185,0.41943241943241943,0.2676968871207482,0.39,0.3375,0.6988382736267562
validation_prolific,full,0.75,0.03,0.03,30,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,31,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,31,documented,0.3689260333027565,0.18590380391642627,0.38095238095238093,0.29770193875955175,0.43,0.37,0.7209600189792319
validation_prolific,full,0.75,0.03,0.03,31,aligned,0.365682770213457,0.1866088662700575,0.38095238095238093,0.2934847586540957,0.425,0.3625,0.7135580682183338
validation_prolific,full,0.75,0.03,0.03,31,hyperplane_old,0.3299014189057114,0.19331430813039807,0.40644540644540644,0.3100721740679693,0.4175000000000001,0.35625,0.7214126198440634
validation_prolific,full,0.75,0.03,0.03,32,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,32,documented,0.473922162817933,0.1780348965373715,0.35353535353535354,0.266452104486509,0.3925,0.3275,0.6766182084581762
validation_prolific,full,0.75,0.03,0.03,32,aligned,0.428350795205637,0.1809501284272157,0.3641173641173641,0.28739893894553115,0.395,0.32999999999999996,0.680237894561605
validation_prolific,full,0.75,0.03,0.03,32,hyperplane_old,0.33338386349791327,0.19324495987318108,0.40355940355940356,0.3066238832837637,0.41500000000000004,0.355,0.7185649852577781
validation_prolific,full,0.75,0.03,0.03,33,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,33,documented,0.3934422752574089,0.18739908003104117,0.38047138047138046,0.2406031104596536,0.3975,0.32125,0.6871787303414179
validation_prolific,full,0.75,0.03,0.03,33,aligned,0.3889952210131185,0.18767490162336017,0.3823953823953824,0.24318565171358716,0.395,0.32375,0.6865289014536062
validation_prolific,full,0.75,0.03,0.03,33,hyperplane_old,0.3287003859191899,0.19367260872973915,0.40644540644540644,0.30941645250620886,0.4175000000000001,0.35750000000000004,0.7222365467126772
validation_prolific,full,0.75,0.03,0.03,34,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,34,documented,0.3802681186737141,0.18587310531580511,0.37518037518037517,0.27757356203944067,0.4,0.34750000000000003,0.6938599849624367
validation_prolific,full,0.75,0.03,0.03,34,aligned,0.3752421466015561,0.1854386959359807,0.37806637806637805,0.30991155977467927,0.4125,0.355,0.7103515681961083
validation_prolific,full,0.75,0.03,0.03,34,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,35,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,35,documented,0.26924478502545435,0.19381854457603034,0.4030784030784031,0.29466790357109596,0.42000000000000004,0.35875,0.7076641185857347
validation_prolific,full,0.75,0.03,0.03,35,aligned,0.28773568659293736,0.19217661273698905,0.4001924001924002,0.305482071206921,0.4175,0.3524999999999999,0.7059590826854463
validation_prolific,full,0.75,0.03,0.03,35,hyperplane_old,0.31251338711577387,0.19490777213760624,0.4102934102934103,0.30468307672246997,0.41500000000000004,0.35375,0.7182707907645426
validation_prolific,full,0.75,0.03,0.03,36,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,36,documented,0.39920896309587944,0.18390886278844373,0.3775853775853776,0.2654988351000512,0.41500000000000004,0.34750000000000003,0.7086058638097699
validation_prolific,full,0.75,0.03,0.03,36,aligned,0.3473112761157853,0.18934915711919542,0.3977873977873978,0.2723993937576344,0.41,0.3375,0.6957790618472515
validation_prolific,full,0.75,0.03,0.03,36,hyperplane_old,0.3380988288315765,0.19269927875148124,0.4025974025974026,0.30651069208975534,0.4225,0.3625,0.7211641124195793
validation_prolific,full,0.75,0.03,0.03,37,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,37,documented,0.30690330204614574,0.19104328302595006,0.39730639730639733,0.2508338434095305,0.41,0.35,0.6935568157072385
validation_prolific,full,0.75,0.03,0.03,37,aligned,0.3030362105928795,0.1910146626398838,0.39730639730639733,0.2653595285175731,0.40499999999999997,0.34875,0.6942249366180541
validation_prolific,full,0.75,0.03,0.03,37,hyperplane_old,0.34474753157746113,0.19219918748054213,0.4001924001924002,0.304348648449096,0.41500000000000004,0.355,0.7220057304903618
validation_prolific,full,0.75,0.03,0.03,38,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,38,documented,0.37703171626533327,0.1874468838558805,0.38095238095238093,0.27596349766161515,0.4175,0.355,0.7145031363122877
validation_prolific,full,0.75,0.03,0.03,38,aligned,0.35252230741768764,0.1890471481778887,0.39586339586339586,0.29713914360591887,0.41500000000000004,0.36125000000000007,0.7156412368954552
validation_prolific,full,0.75,0.03,0.03,38,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,39,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,39,documented,0.33797765283024844,0.19085783266726777,0.39634439634439633,0.2783607097345751,0.4025,0.325,0.6912141018525991
validation_prolific,full,0.75,0.03,0.03,39,aligned,0.3143872714699609,0.19216410455790897,0.39826839826839827,0.2830221091675586,0.395,0.32125,0.6827550963784977
validation_prolific,full,0.75,0.03,0.03,39,hyperplane_old,0.3176800035915261,0.1943565902355384,0.405002405002405,0.29851553803237724,0.42000000000000004,0.35625,0.7168155963136067
validation_prolific,full,0.75,0.03,0.03,40,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,40,documented,0.27316491870954046,0.19307761173386173,0.4030784030784031,0.26359638159836846,0.395,0.3375,0.6862264175577149
validation_prolific,full,0.75,0.03,0.03,40,aligned,0.2613889782851561,0.1932072699876372,0.39874939874939874,0.2854648779076696,0.4,0.33499999999999996,0.6885399462138169
validation_prolific,full,0.75,0.03,0.03,40,hyperplane_old,0.30893980320540143,0.19520098737006977,0.4107744107744108,0.30585974954500345,0.4175000000000001,0.35625,0.7213333924667522
validation_prolific,full,0.75,0.03,0.03,41,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,41,documented,0.30073336152629054,0.18997126727066838,0.3915343915343915,0.26932850847366485,0.395,0.32875,0.6982309902149417
validation_prolific,full,0.75,0.03,0.03,41,aligned,0.27847138930621357,0.19220425915012268,0.39874939874939874,0.2765038185382475,0.3925,0.3325,0.6987002065871526
validation_prolific,full,0.75,0.03,0.03,41,hyperplane_old,0.2938063867110404,0.19590859999346039,0.4098124098124098,0.30205487573985546,0.425,0.34624999999999995,0.71129239241023
validation_prolific,full,0.75,0.03,0.03,42,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,42,documented,0.4250199367800915,0.18478650743708258,0.3698893698893699,0.26183294177871597,0.4175000000000001,0.35,0.7035509692195736
validation_prolific,full,0.75,0.03,0.03,42,aligned,0.4089927801109928,0.18487980181754177,0.37133237133237135,0.28495492239178954,0.4175,0.34875,0.7105618368381451
validation_prolific,full,0.75,0.03,0.03,42,hyperplane_old,0.3340646826707507,0.19318836931919306,0.40596440596440597,0.3079241557833085,0.41500000000000004,0.35124999999999995,0.7188802828188244
validation_prolific,full,0.75,0.03,0.03,43,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,43,documented,0.44705909658755427,0.18037518833604455,0.3655603655603656,0.2834787041529868,0.43,0.36124999999999996,0.7211554168618194
validation_prolific,full,0.75,0.03,0.03,43,aligned,0.42741694876324327,0.18104505650231242,0.3641173641173641,0.30403876807378166,0.42749999999999994,0.36124999999999996,0.7189911768293775
validation_prolific,full,0.75,0.03,0.03,43,hyperplane_old,0.3396901164849953,0.19221446116551133,0.40115440115440115,0.31723696426905756,0.4225,0.3625,0.7258423963836084
validation_prolific,full,0.75,0.03,0.03,44,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,44,documented,0.3933065219962639,0.18512519418900625,0.3823953823953824,0.3065850472907073,0.4074999999999999,0.3375,0.701410172774728
validation_prolific,full,0.75,0.03,0.03,44,aligned,0.4117716390157146,0.18252073052981915,0.38287638287638287,0.3193859807580234,0.40750000000000003,0.35,0.7106242692867915
validation_prolific,full,0.75,0.03,0.03,44,hyperplane_old,0.32713045007257197,0.193819643626811,0.40644540644540644,0.3081629783531311,0.4175000000000001,0.35500000000000004,0.7203035590052759
validation_prolific,full,0.75,0.03,0.03,45,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,45,documented,0.3481480988757293,0.18777060451583416,0.38335738335738334,0.2845548177756504,0.4050000000000001,0.355,0.7118416811895176
validation_prolific,full,0.75,0.03,0.03,45,aligned,0.3487277277015795,0.1878464480547368,0.38191438191438193,0.29561714195181366,0.40750000000000003,0.34500000000000003,0.7109701926642318
validation_prolific,full,0.75,0.03,0.03,45,hyperplane_old,0.33516188674452335,0.19329334823186908,0.40644540644540644,0.30323886561545754,0.41500000000000004,0.355,0.7209982539241628
validation_prolific,full,0.75,0.03,0.03,46,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,46,documented,0.4149651321819165,0.18433563011257095,0.37902837902837905,0.28124791273690597,0.39249999999999996,0.34124999999999994,0.7073481440253493
validation_prolific,full,0.75,0.03,0.03,46,aligned,0.4022602820745457,0.18440763616292502,0.3785473785473785,0.2914232510935014,0.395,0.34625,0.7024252181783117
validation_prolific,full,0.75,0.03,0.03,46,hyperplane_old,0.3344336060139384,0.1931329817559819,0.4021164021164021,0.3044493595137069,0.41500000000000004,0.355,0.7193953135861583
validation_prolific,full,0.75,0.03,0.03,47,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,47,documented,0.336002897679592,0.18842308592843632,0.38287638287638287,0.26805836173277103,0.3875,0.3275,0.6968259791520637
validation_prolific,full,0.75,0.03,0.03,47,aligned,0.31616421491739166,0.19019265282661404,0.38816738816738816,0.2855075343530761,0.38499999999999995,0.32875,0.6952320814602977
validation_prolific,full,0.75,0.03,0.03,47,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,48,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,48,documented,0.3603909788089794,0.18944590702711814,0.39586339586339586,0.28188120865781907,0.4125,0.35375,0.7054447317978236
validation_prolific,full,0.75,0.03,0.03,48,aligned,0.3326250762461669,0.19101404471878827,0.4001924001924002,0.2912752653016364,0.40750000000000003,0.34625,0.7036846781612657
validation_prolific,full,0.75,0.03,0.03,48,hyperplane_old,0.31817828406620213,0.19429702639900578,0.4074074074074074,0.3138076034934157,0.42000000000000004,0.35750000000000004,0.7226229201112648
validation_prolific,full,0.75,0.03,0.03,49,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,0.75,0.03,0.03,49,documented,0.3520876663834403,0.18619221186273552,0.3602693602693603,0.3015254443417966,0.4125,0.34124999999999994,0.7048262603232922
validation_prolific,full,0.75,0.03,0.03,49,aligned,0.3427606446758413,0.1880403376844156,0.37037037037037035,0.2900976768184969,0.4,0.33,0.6973114466215213
validation_prolific,full,0.75,0.03,0.03,49,hyperplane_old,0.32479828374466563,0.19399620322930192,0.4069264069264069,0.30915987401769807,0.4175000000000001,0.355,0.7225824470927623
validation_prolific,full,1.0,0.03,0.03,0,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,0,documented,0.2723790750414993,0.1955602796573346,0.40644540644540644,0.29820313602402126,0.41,0.33375000000000005,0.6985083265553825
validation_prolific,full,1.0,0.03,0.03,0,aligned,0.2707886247024597,0.1955788451399698,0.4102934102934103,0.29319945199063746,0.40750000000000003,0.33625000000000005,0.7009367757407168
validation_prolific,full,1.0,0.03,0.03,0,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,1,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,1,documented,0.17727243577888582,0.2048100445209685,0.4458874458874459,0.27998937230514576,0.40750000000000003,0.34375,0.708038808172019
validation_prolific,full,1.0,0.03,0.03,1,aligned,0.20781152626259392,0.2022622778901127,0.4381914381914382,0.2999719824021632,0.41000000000000003,0.35375,0.7147747899986348
validation_prolific,full,1.0,0.03,0.03,1,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,2,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,2,documented,0.2523787416794034,0.1992190530803693,0.4252044252044252,0.30568304809025676,0.4125,0.35625,0.7094047089907187
validation_prolific,full,1.0,0.03,0.03,2,aligned,0.25099846095832046,0.1993317313408917,0.42712842712842713,0.30458999862661845,0.40750000000000003,0.35,0.704623950881546
validation_prolific,full,1.0,0.03,0.03,2,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,3,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,3,documented,0.20431438746041913,0.20072819087353386,0.42953342953342954,0.30159578704437057,0.4149999999999999,0.34625000000000006,0.6977312518602229
validation_prolific,full,1.0,0.03,0.03,3,aligned,0.20721190120331753,0.20079415764796404,0.4357864357864358,0.2959990244860009,0.4175,0.34750000000000003,0.6977426513189199
validation_prolific,full,1.0,0.03,0.03,3,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,4,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,4,documented,0.26915632748435087,0.19861289936916648,0.4227994227994228,0.30495106959496665,0.4025,0.34125,0.7078622286895031
validation_prolific,full,1.0,0.03,0.03,4,aligned,0.2757891148762766,0.1980752054298148,0.4261664261664262,0.30019703079721044,0.4,0.33625,0.7063410941776835
validation_prolific,full,1.0,0.03,0.03,4,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,5,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,5,documented,0.21276945595530278,0.2024784036894653,0.43482443482443484,0.30631806841982945,0.42250000000000004,0.35750000000000004,0.7143306310154858
validation_prolific,full,1.0,0.03,0.03,5,aligned,0.20631042090067597,0.2023826892235844,0.4357864357864358,0.30622151418745347,0.41500000000000004,0.35875,0.7133513477267263
validation_prolific,full,1.0,0.03,0.03,5,hyperplane_old,0.30655794603477576,0.19546734599258436,0.4107744107744108,0.30586144231102874,0.4175000000000001,0.35625,0.7206610223736158
validation_prolific,full,1.0,0.03,0.03,6,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,6,documented,0.20650307519844677,0.20200600262886106,0.4247234247234247,0.2789388406878622,0.395,0.3175,0.6949016284039775
validation_prolific,full,1.0,0.03,0.03,6,aligned,0.21731216399144387,0.20088678008232227,0.4252044252044252,0.28265215580364,0.38,0.31625000000000003,0.6978208208626028
validation_prolific,full,1.0,0.03,0.03,6,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,7,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,7,documented,0.2004023908981949,0.20340751790082642,0.4304954304954305,0.2906302881320732,0.4025,0.34750000000000003,0.711080920692509
validation_prolific,full,1.0,0.03,0.03,7,aligned,0.21179678940499466,0.20233072962999007,0.43482443482443484,0.2904284922026096,0.4,0.34624999999999995,0.7085508408099078
validation_prolific,full,1.0,0.03,0.03,7,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,8,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,8,documented,0.25571552581561596,0.19801837076996326,0.41895141895141896,0.27135550878462567,0.4025,0.34125,0.6838347574204524
validation_prolific,full,1.0,0.03,0.03,8,aligned,0.26555667264262417,0.19709930828332137,0.4213564213564214,0.27399446319149,0.4,0.33875,0.6875317460716925
validation_prolific,full,1.0,0.03,0.03,8,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,9,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,9,documented,0.1665376931418585,0.20629649830635005,0.4458874458874459,0.27085684345464095,0.40499999999999997,0.33375000000000005,0.7035735672079362
validation_prolific,full,1.0,0.03,0.03,9,aligned,0.17070939002881694,0.20578179855378476,0.4478114478114478,0.2687655507643215,0.39749999999999996,0.33,0.7017742136043468
validation_prolific,full,1.0,0.03,0.03,9,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,10,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,10,documented,0.25834930755169966,0.19892898785644322,0.4208754208754209,0.287862086072025,0.41,0.34625000000000006,0.7067450287464832
validation_prolific,full,1.0,0.03,0.03,10,aligned,0.26924952464062224,0.19774439203271738,0.4223184223184223,0.28974594925706,0.4025,0.3425,0.7100181073843522
validation_prolific,full,1.0,0.03,0.03,10,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,11,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,11,documented,0.2348462687064169,0.20062808520159656,0.43001443001443,0.31003555384466724,0.4175000000000001,0.34625000000000006,0.7184572825817076
validation_prolific,full,1.0,0.03,0.03,11,aligned,0.2448381599887903,0.19963457628682496,0.4304954304954305,0.3162432737357707,0.41,0.35124999999999995,0.7241610267155464
validation_prolific,full,1.0,0.03,0.03,11,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,12,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,12,documented,0.2611925267326677,0.19897437235494528,0.41895141895141896,0.284010181879359,0.4,0.34125,0.6970452749347832
validation_prolific,full,1.0,0.03,0.03,12,aligned,0.2796623156442618,0.19733248210287443,0.4199134199134199,0.28826533576973706,0.39749999999999996,0.34625000000000006,0.6990145440733406
validation_prolific,full,1.0,0.03,0.03,12,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,13,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,13,documented,0.25842164428985154,0.19877504713072222,0.42857142857142855,0.30928057200672116,0.4225,0.35875,0.7219811191696861
validation_prolific,full,1.0,0.03,0.03,13,aligned,0.27294707439251686,0.1972003722405714,0.42568542568542567,0.31305405646442386,0.4125,0.35375,0.7217892555267708
validation_prolific,full,1.0,0.03,0.03,13,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,14,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,14,documented,0.2652729723080896,0.1960873985136543,0.4045214045214045,0.29475512526316117,0.41000000000000003,0.34375,0.7110277105946646
validation_prolific,full,1.0,0.03,0.03,14,aligned,0.2787645999227956,0.19503620608430444,0.4074074074074074,0.2992866283575525,0.4025,0.34624999999999995,0.7121038134190129
validation_prolific,full,1.0,0.03,0.03,14,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,15,plain,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
validation_prolific,full,1.0,0.03,0.03,15,documented,0.2477437596476922,0.19970388044346027,0.42857142857142855,0.3152626943759542,0.4175000000000001,0.35875,0.7128388860570471
validation_prolific,full,1.0,0.03,0.03,15,aligned,0.25555979294337405,0.19912659726857437,0.42857142857142855,0.31042788389962134,0.40750000000000003,0.35375,0.7101660558753515
validation_prolific,full,1.0,0.03,0.03,15,hyperplane_old,0.3260703287726564,0.19395338338223095,0.40644540644540644,0.30953124828474365,0.4175000000000001,0.35625,0.7216719826168134
